day,site,long,lat,X,nox,no2,so2,pm10_raw,pm10,v10,nv10,o3,pm25,v2.5,nv2.5,co,code,ws,wd,solar,rain,temp,bp,GRID.X,Prunus,Platanus,Acer,Tilia,Sorbus,Pyrus,Betula,Malus,Fraxinus,Carpinus,Crataegus,Corylus,Aesculus,Alnus,Quercus,Robinia,Ginkgo,Ilex,other,Total,sum,others.id.,month
1,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,13.6163137318773,13.302259687195,NA,NA,NA,NA,NA,NA,NA,NA,3.94427083333333,179.659074613124,NA,0.089583333333333,8.70121527777778,988.845087673611,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
1,Hackney - Old Street,-0.08491,51.526454,NA,57.2636590359757,36.9082288369491,NA,17.3809034392479,15.470324290112,NA,NA,46.700378647482,NA,NA,NA,NA,NA,3.94427083333333,179.659074613124,NA,0.089583333333333,8.70121527777778,988.845087673611,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
1,Westminster - Horseferry Road,-0.131938,51.494681,NA,20.6277227220917,16.2405518997821,NA,NA,8.06350556394302,2.0817451596666,5.98176040427642,NA,NA,NA,NA,NA,NA,3.94427083333333,179.659074613124,NA,0.089583333333333,8.70121527777778,988.845087673611,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
2,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,28.85007053164,21.6142567080224,NA,NA,NA,NA,NA,NA,NA,NA,2.59739583333333,204.22158633938,NA,0.047916666666667,8.97473958333333,989.6134609375,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
2,Hackney - Old Street,-0.08491,51.526454,NA,109.428600113396,59.0276626000775,NA,25.4795799139134,18.5955211833393,NA,NA,29.588185216083,NA,NA,NA,NA,NA,2.59739583333333,204.22158633938,NA,0.047916666666667,8.97473958333333,989.6134609375,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
2,Westminster - Horseferry Road,-0.131938,51.494681,NA,39.8581992010743,28.3689116666667,NA,NA,10.9034864755855,0.781896154725917,10.1215903208596,NA,NA,NA,NA,NA,NA,2.59739583333333,204.22158633938,NA,0.047916666666667,8.97473958333333,989.6134609375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
3,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,26.5176364811311,20.3275743215026,NA,NA,NA,NA,NA,NA,NA,NA,4.23680555555556,208.174982733246,NA,0.064583333333333,8.58333333333333,990.5307109375,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
3,Hackney - Old Street,-0.08491,51.526454,NA,89.030164857431,52.6685766854015,NA,31.7437878620157,23.5106475824043,NA,NA,44.5479401881556,NA,NA,NA,NA,NA,4.23680555555556,208.174982733246,NA,0.064583333333333,8.58333333333333,990.5307109375,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
3,Westminster - Horseferry Road,-0.131938,51.494681,NA,27.727466295103,20.975714043573,NA,NA,14.6748422337452,0.747933936507833,13.9269082972374,NA,NA,NA,NA,NA,NA,4.23680555555556,208.174982733246,NA,0.064583333333333,8.58333333333333,990.5307109375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
4,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,24.5960298752245,20.2148573105493,NA,NA,NA,NA,NA,NA,NA,NA,2.571875,201.011092466835,NA,0.05625,7.62526041666667,989.110106770833,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
4,Hackney - Old Street,-0.08491,51.526454,NA,103.432667781928,57.4459598440834,NA,21.2146547580394,17.1475232540962,NA,NA,34.9960669885607,NA,NA,NA,NA,NA,2.571875,201.011092466835,NA,0.05625,7.62526041666667,989.110106770833,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
4,Westminster - Horseferry Road,-0.131938,51.494681,NA,40.1962764436256,30.2351343834423,NA,NA,9.8739104449997,1.84894823478928,8.02496221021041,NA,NA,NA,NA,NA,NA,2.571875,201.011092466835,NA,0.05625,7.62526041666667,989.110106770833,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
5,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,24.1431798766802,19.4858303038932,NA,NA,NA,NA,NA,NA,NA,NA,1.9953125,191.692434463251,NA,0.025,6.3234375,995.2330703125,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
5,Hackney - Old Street,-0.08491,51.526454,NA,103.169430918736,57.5077702262474,NA,16.8329135157887,12.8082874804308,NA,NA,27.7136144104137,NA,NA,NA,NA,NA,1.9953125,191.692434463251,NA,0.025,6.3234375,995.2330703125,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
5,Westminster - Horseferry Road,-0.131938,51.494681,NA,38.7909815375484,31.5999296688453,NA,NA,7.16323246645105,1.34341604243879,5.81981642401226,NA,NA,NA,NA,NA,NA,1.9953125,191.692434463251,NA,0.025,6.3234375,995.2330703125,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
6,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,29.0475217693635,23.6406897548563,NA,NA,NA,NA,NA,NA,NA,NA,4.803125,209.65917639625,NA,0.05,11.1966145833333,990.470880208333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
6,Hackney - Old Street,-0.08491,51.526454,NA,91.7487619853749,51.4295880939263,NA,32.1357111038377,25.2563699229548,NA,NA,41.2433802386621,NA,NA,NA,NA,NA,4.803125,209.65917639625,NA,0.05,11.1966145833333,990.470880208333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
6,Westminster - Horseferry Road,-0.131938,51.494681,NA,24.4314780489257,18.5553320466041,NA,NA,18.0709377061078,1.73474468017925,16.3361930259285,NA,NA,NA,NA,NA,NA,4.803125,209.65917639625,NA,0.05,11.1966145833333,990.470880208333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
7,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,34.4759159905168,26.0935723520419,NA,NA,NA,NA,NA,NA,NA,NA,4.10416666666667,209.755527757261,NA,0.13125,10.3950520833333,999.0644765625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
7,Hackney - Old Street,-0.08491,51.526454,NA,105.348698532319,56.6881646410235,NA,34.996387145316,26.3893168475139,NA,NA,34.4602092448015,NA,NA,NA,NA,NA,4.10416666666667,209.755527757261,NA,0.13125,10.3950520833333,999.0644765625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
7,Westminster - Horseferry Road,-0.131938,51.494681,NA,27.8573324305636,21.780493167756,NA,NA,16.7509277691248,0.489056107223948,16.2618716619008,NA,NA,NA,NA,NA,NA,4.10416666666667,209.755527757261,NA,0.13125,10.3950520833333,999.0644765625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
8,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,40.5703284157942,32.7981840814542,NA,NA,NA,NA,NA,NA,NA,NA,1.8109375,191.823165453895,NA,0.008333333333333,9.60755208333333,1007.20511197917,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
8,Hackney - Old Street,-0.08491,51.526454,NA,140.980863431236,67.266736419092,NA,32.5509545317699,26.5781022806777,NA,NA,19.2730185892665,NA,NA,NA,NA,NA,1.8109375,191.823165453895,NA,0.008333333333333,9.60755208333333,1007.20511197917,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
8,Westminster - Horseferry Road,-0.131938,51.494681,NA,53.9850763966214,39.4406049215686,NA,NA,14.7547267049179,1.73964121183576,13.0150854930821,NA,NA,NA,NA,NA,NA,1.8109375,191.823165453895,NA,0.008333333333333,9.60755208333333,1007.20511197917,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
9,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,24.9567635947708,20.9623935643635,NA,NA,NA,NA,NA,NA,NA,NA,3.45,234.611628371979,NA,0.01875,8.83411458333333,1001.62615625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
9,Hackney - Old Street,-0.08491,51.526454,NA,159.68237538174,73.9563461236069,NA,28.3333961597423,23.1588061486638,NA,NA,20.8501123211387,NA,NA,NA,NA,NA,3.45,234.611628371979,NA,0.01875,8.83411458333333,1001.62615625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
9,Westminster - Horseferry Road,-0.131938,51.494681,NA,62.8502363697361,40.7733679673203,NA,NA,11.0093747066722,1.97379742840658,9.03557727826562,NA,NA,NA,NA,NA,NA,3.45,234.611628371979,NA,0.01875,8.83411458333333,1001.62615625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
10,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,41.4391291628933,33.3081368787633,NA,NA,NA,NA,NA,NA,NA,NA,1.590625,208.073005038994,NA,0.00625,7.07786458333333,1009.32367447917,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
10,Hackney - Old Street,-0.08491,51.526454,NA,196.532842523857,85.8426655438417,NA,28.4076483968039,22.4326372105191,NA,NA,11.6720182728224,NA,NA,NA,NA,NA,1.590625,208.073005038994,NA,0.00625,7.07786458333333,1009.32367447917,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
10,Westminster - Horseferry Road,-0.131938,51.494681,NA,90.0126110572599,52.1428739150327,NA,NA,10.6409479247178,1.39128869625216,9.24965922846564,NA,NA,NA,NA,NA,NA,1.590625,208.073005038994,NA,0.00625,7.07786458333333,1009.32367447917,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
11,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,44.5023897561159,36.5209245619199,NA,NA,NA,NA,NA,NA,NA,NA,1.42395833333333,235.802691855653,NA,0.01875,6.45833333333333,1013.92277864583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
11,Hackney - Old Street,-0.08491,51.526454,NA,219.532510392651,87.2292671878425,NA,31.5936645443834,25.7110533988999,NA,NA,13.3533316410022,NA,NA,NA,NA,NA,1.42395833333333,235.802691855653,NA,0.01875,6.45833333333333,1013.92277864583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
11,Westminster - Horseferry Road,-0.131938,51.494681,NA,104.755197926938,53.0721351045752,NA,NA,15.0005748218392,1.57874253235736,13.4218322894819,NA,NA,NA,NA,NA,NA,1.42395833333333,235.802691855653,NA,0.01875,6.45833333333333,1013.92277864583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
12,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,33.6808057203813,33.071272254642,NA,NA,NA,NA,NA,NA,NA,NA,1.18958333333333,132.485894195131,NA,0.016666666666667,4.62395833333333,1011.06496614583,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
12,Hackney - Old Street,-0.08491,51.526454,NA,224.002198570244,77.0761536626667,NA,32.0576044340881,31.6509716762695,NA,NA,11.8451387048809,NA,NA,NA,NA,NA,1.18958333333333,132.485894195131,NA,0.016666666666667,4.62395833333333,1011.06496614583,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
12,Westminster - Horseferry Road,-0.131938,51.494681,NA,106.211147456918,50.0038337058823,NA,NA,22.0248476352076,4.54120747773161,17.483640157476,NA,NA,NA,NA,NA,NA,1.18958333333333,132.485894195131,NA,0.016666666666667,4.62395833333333,1011.06496614583,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
13,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,36.1445472366434,30.7438092669443,NA,NA,NA,NA,NA,NA,NA,NA,2.02708333333333,195.153598546826,NA,0.00625,7.44192708333333,1000.24285677083,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
13,Hackney - Old Street,-0.08491,51.526454,NA,159.361864182538,74.3249056036525,NA,24.1187573431639,20.6886252133919,NA,NA,23.84999614448,NA,NA,NA,NA,NA,2.02708333333333,195.153598546826,NA,0.00625,7.44192708333333,1000.24285677083,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
13,Westminster - Horseferry Road,-0.131938,51.494681,NA,56.640733507205,41.4947242004357,NA,NA,11.4889304262996,2.4093116074629,9.07961881883672,NA,NA,NA,NA,NA,NA,2.02708333333333,195.153598546826,NA,0.00625,7.44192708333333,1000.24285677083,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
14,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,45.0853634444046,36.4276803265813,NA,NA,NA,NA,NA,NA,NA,NA,1.00677083333333,225.86415746954,NA,0.008333333333333,5.32447916666667,999.7588515625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
14,Hackney - Old Street,-0.08491,51.526454,NA,257.296863147769,93.8504197117772,NA,33.2625734019398,26.7476894637092,NA,NA,12.4182919949926,NA,NA,NA,NA,NA,1.00677083333333,225.86415746954,NA,0.008333333333333,5.32447916666667,999.7588515625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
14,Westminster - Horseferry Road,-0.131938,51.494681,NA,112.67262452712,60.8146059803921,NA,NA,13.7771595562132,1.50287446427243,12.2742850919408,NA,NA,NA,NA,NA,NA,1.00677083333333,225.86415746954,NA,0.008333333333333,5.32447916666667,999.7588515625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
15,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,34.2461119229407,28.7585347766735,NA,NA,NA,NA,NA,NA,NA,NA,2.05056818181818,186.326307246137,NA,0.068181818181818,9.58323863636364,993.898852272727,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
15,Hackney - Old Street,-0.08491,51.526454,NA,153.04203928792,73.9094735691178,NA,21.5826520048215,18.4760479842321,NA,NA,18.9794485618292,NA,NA,NA,NA,NA,2.09375,187.288753249408,NA,0.064583333333333,9.70442708333333,993.9823125,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
15,Westminster - Horseferry Road,-0.131938,51.494681,NA,47.7272127491247,38.2214286187364,NA,NA,9.77246841760565,2.1673930057833,7.60507541182235,NA,NA,NA,NA,NA,NA,2.09375,187.288753249408,NA,0.064583333333333,9.70442708333333,993.9823125,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
16,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,37.3227209296568,30.8419014124815,NA,NA,NA,NA,NA,NA,NA,NA,2.5640625,182.025233390209,NA,0.027083333333333,8.878125,986.014364583333,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
16,Hackney - Old Street,-0.08491,51.526454,NA,130.994569645395,62.8599405093991,NA,25.0994756701085,21.0970336488199,NA,NA,26.4461997158101,NA,NA,NA,NA,NA,2.5640625,182.025233390209,NA,0.027083333333333,8.878125,986.014364583333,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
16,Westminster - Horseferry Road,-0.131938,51.494681,NA,45.3824103153833,33.4380187930283,NA,NA,11.2262188740527,2.58934685332033,8.63687202073238,NA,NA,NA,NA,NA,NA,2.5640625,182.025233390209,NA,0.027083333333333,8.878125,986.014364583333,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
17,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,35.4013382299532,27.0842799006933,NA,NA,NA,NA,NA,NA,NA,NA,2.32447916666667,184.195451937556,NA,0.102083333333333,7.13880208333333,986.673565104167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
17,Hackney - Old Street,-0.08491,51.526454,NA,161.504609921107,75.4649412894918,NA,23.2923771170527,17.0891667862404,NA,NA,22.0976119177844,NA,NA,NA,NA,NA,2.32447916666667,184.195451937556,NA,0.102083333333333,7.13880208333333,986.673565104167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
17,Westminster - Horseferry Road,-0.131938,51.494681,NA,50.4290877525678,40.1684672222222,NA,NA,8.13582468375964,0.91578038815224,7.22004429560741,NA,NA,NA,NA,NA,NA,2.32447916666667,184.195451937556,NA,0.102083333333333,7.13880208333333,986.673565104167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
18,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,27.9439985570694,23.413549167326,NA,NA,NA,NA,NA,NA,NA,NA,1.59270833333333,125.329420724911,NA,0,8.68541666666667,987.421947916667,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
18,Hackney - Old Street,-0.08491,51.526454,NA,122.400766327546,57.4132801101988,NA,27.8404448398657,22.8765056638842,NA,NA,16.5763145052448,NA,NA,NA,NA,NA,1.59270833333333,125.329420724911,NA,0,8.68541666666667,987.421947916667,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
18,Westminster - Horseferry Road,-0.131938,51.494681,NA,61.3410495962192,40.3457992788671,NA,NA,14.927722106596,2.05338799069802,12.874334115898,NA,NA,NA,NA,NA,NA,1.59270833333333,125.329420724911,NA,0,8.68541666666667,987.421947916667,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
19,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,NA,NA,NA,30.4194377006318,24.0378150290475,NA,NA,NA,NA,NA,NA,NA,NA,0.859375,180.067195463726,NA,0.002083333333333,6.98776041666667,991.509278645833,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
19,Hackney - Old Street,-0.08491,51.526454,NA,167.248342546236,74.5087008590928,NA,25.4730209045466,19.8486595714232,NA,NA,11.8910210220426,NA,NA,NA,NA,NA,0.859375,180.067195463726,NA,0.002083333333333,6.98776041666667,991.509278645833,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
19,Westminster - Horseferry Road,-0.131938,51.494681,NA,85.8987425590358,51.2697525773421,NA,NA,13.5113475264993,1.40610502040844,12.1052425060908,NA,NA,NA,NA,NA,NA,0.859375,180.067195463726,NA,0.002083333333333,6.98776041666667,991.509278645833,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
20,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,743.623054840024,100.374850049037,NA,61.8508090551606,52.8409711405241,NA,NA,NA,NA,NA,NA,NA,NA,0.23125,168.458939997911,NA,0,4.22213541666667,1003.28134375,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
20,Hackney - Old Street,-0.08491,51.526454,NA,486.427061075991,130.100221483394,NA,54.109805262614,46.962469333021,NA,NA,1.31626344259659,NA,NA,NA,NA,NA,0.23125,168.458939997911,NA,0,4.22213541666667,1003.28134375,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
20,Westminster - Horseferry Road,-0.131938,51.494681,NA,307.948577599056,101.3930723878,NA,NA,31.6553314245166,3.05131759317996,28.6040138313367,NA,NA,NA,NA,NA,NA,0.23125,168.458939997911,NA,0,4.22213541666667,1003.28134375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
21,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,576.615308505309,78.5137675413635,NA,50.4985765797192,46.2666015392536,NA,NA,NA,NA,NA,NA,NA,NA,0.852604166666667,153.265209275706,NA,0.002083333333333,4.74713541666667,1005.38069270833,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
21,Hackney - Old Street,-0.08491,51.526454,NA,391.517762815979,107.09887760026,NA,50.1251412371258,46.499972043265,NA,NA,7.35714195825367,NA,NA,NA,NA,NA,0.852604166666667,153.265209275706,NA,0.002083333333333,4.74713541666667,1005.38069270833,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
21,Westminster - Horseferry Road,-0.131938,51.494681,NA,257.005847864118,82.2633421350762,NA,NA,32.2047719182887,5.15724362265285,27.0475282956358,NA,NA,NA,NA,NA,NA,0.852604166666667,153.265209275706,NA,0.002083333333333,4.74713541666667,1005.38069270833,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
22,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,441.723468093902,73.784380758214,NA,38.8127866560647,31.7676917736031,NA,NA,NA,NA,NA,NA,NA,NA,1.11041666666667,192.808470532499,NA,0.008333333333333,7.88567708333333,1002.61608854167,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
22,Hackney - Old Street,-0.08491,51.526454,NA,235.014940008528,83.6538423840301,NA,33.6299119015567,27.3624968411929,NA,NA,11.7120237719437,NA,NA,NA,NA,NA,1.11041666666667,192.808470532499,NA,0.008333333333333,7.88567708333333,1002.61608854167,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
22,Westminster - Horseferry Road,-0.131938,51.494681,NA,91.6712534151576,55.0665071699346,NA,NA,16.8303006555916,1.78615359164361,15.044147063948,NA,NA,NA,NA,NA,NA,1.11041666666667,192.808470532499,NA,0.008333333333333,7.88567708333333,1002.61608854167,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
23,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,452.508503550554,74.2709433332692,NA,35.4661291741104,29.5963026388385,NA,NA,NA,NA,NA,NA,NA,NA,1.715625,250.947410155349,NA,0.03125,5.76614583333333,1007.7061015625,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
23,Hackney - Old Street,-0.08491,51.526454,NA,249.09404094799,90.8182383134098,NA,29.8564334461318,24.786611880031,NA,NA,5.24980479753159,NA,NA,NA,NA,NA,1.715625,250.947410155349,NA,0.03125,5.76614583333333,1007.7061015625,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
23,Westminster - Horseferry Road,-0.131938,51.494681,NA,103.382274038938,61.8665457625272,NA,NA,16.4874382827613,1.739526921758,14.7479113610033,NA,NA,NA,NA,NA,NA,1.715625,250.947410155349,NA,0.03125,5.76614583333333,1007.7061015625,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
24,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,402.683642086337,71.6894955639992,NA,49.1142593517953,40.2617453837236,NA,NA,NA,NA,NA,NA,NA,NA,0.946354166666667,161.64930117332,NA,0.0375,6.11927083333333,1009.28559375,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
24,Hackney - Old Street,-0.08491,51.526454,NA,217.391412754305,81.3003369217494,NA,35.8353879244542,29.1705057716162,NA,NA,8.0907935703986,NA,NA,NA,NA,NA,0.946354166666667,161.64930117332,NA,0.0375,6.11927083333333,1009.28559375,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
24,Westminster - Horseferry Road,-0.131938,51.494681,NA,84.0986670457569,52.3728965882353,NA,NA,18.106148287565,1.93598743488298,16.170160852682,NA,NA,NA,NA,NA,NA,0.946354166666667,161.64930117332,NA,0.0375,6.11927083333333,1009.28559375,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
25,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,277.312083574651,59.8272139696004,NA,24.980468646519,22.482588236799,NA,NA,NA,NA,NA,NA,NA,NA,2.18020833333333,226.079657996611,NA,0.05,8.35026041666667,1007.8364453125,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
25,Hackney - Old Street,-0.08491,51.526454,NA,151.77054265035,65.6183240069623,NA,19.5509297643622,17.8462063300403,NA,NA,18.3418252830222,NA,NA,NA,NA,NA,2.18020833333333,226.079657996611,NA,0.05,8.35026041666667,1007.8364453125,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
25,Westminster - Horseferry Road,-0.131938,51.494681,NA,50.7683790405915,35.7763631328976,NA,NA,10.2573758355706,2.70400942474835,7.5533664108222,NA,NA,NA,NA,NA,NA,2.18020833333333,226.079657996611,NA,0.05,8.35026041666667,1007.8364453125,529802,36,94,9,12,12,27,22,26,7,4,1,0,0,4,0,9,5,4,40,312,312,40,1
26,Ealing - Hanger Lane Gyratory,-0.292488,51.53085,NA,207.77804052492,54.0113077861895,NA,23.451300393819,22.119581815707,NA,NA,NA,NA,NA,NA,NA,NA,2.43958333333333,215.059249365216,NA,0.029166666666667,5.88072916666667,996.54325,518537,10,2,2,76,2,2,2,1,1,6,0,2,7,1,1,0,0,0,79,194,194,79,1
26,Hackney - Old Street,-0.08491,51.526454,NA,124.771041731468,63.3035142181689,NA,23.1258772436277,21.3133815902699,NA,NA,26.8819428570842,NA,NA,NA,NA,NA,2.43958333333333,215.059249365216,NA,0.029166666666667,5.88072916666667,996.54325,532947,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,22,1
